Feature	Gain	Cover	Frequency	pos
canarito34	0.00473636734779445	0.00685422971918627	0.00660254942370811	76
peso	0.00466847437373819	0.00152700831159025	0.00228990153423403	77
canarito86	0.00466437844754534	0.00658537973845857	0.00618273414243188	78
igm_rank	0.00466413319123776	0.00965348678168163	0.00816731547210137	79
arm_rank	0.004597259431709	0.0106939138649942	0.00870162583008931	80
canarito46	0.00456250841427291	0.00762637282173054	0.00614456911686131	81
canarito74	0.00455984919814786	0.00599301609671116	0.00656438439813755	82
severidad_ins_rank	0.00453741601289779	0.00397415382037908	0.00446530799175635	83
canarito22	0.00451791959365735	0.00384430151389797	0.00438897794061522	84
canarito36	0.00451363785333569	0.0106103543972999	0.00851080070223647	85
canarito83	0.00450403355970894	0.00725078716444357	0.00713685978169605	86
canarito35	0.00450168532062382	0.00590421368202426	0.00599190901457904	87
canarito62	0.0044530957812696	0.00418750601561141	0.00503778337531486	88
diabetes_rank	0.00444548919480103	0.00356320806036372	0.00496145332417373	89
canarito67	0.00442761057777613	0.0100468865429548	0.00839630562552477	90
canarito61	0.00430903971190423	0.00606474914420061	0.00591557896343791	91
otra_medicacion_rank	0.004263223631227	0.00435915295067546	0.00564842378444394	92
canarito95	0.00425616036815231	0.00529859372543765	0.00572475383558507	93
canarito25	0.00423631034602055	0.00459100440773958	0.0054575986565911	94
canarito4	0.00422402295307237	0.00615161524323684	0.00622089916800244	95
canarito84	0.00421843057258678	0.00604011325122978	0.00652621937256698	96
saturacion_rank	0.00420737064513355	0.00670197573010048	0.00480879322189146	97
canarito11	0.00412265337819109	0.00738349926019337	0.00706052973055492	98
canarito66	0.00409564150179771	0.00521902604693087	0.00633539424471414	99
canarito101	0.00408544479224428	0.00771535397324673	0.00679337455156095	100
canarito56	0.00405123603048361	0.0096385622564357	0.00721318983283719	101
canarito76	0.00399428653265221	0.00341330743953028	0.00381650255705671	102
heparina_rank	0.00399259535736563	0.00701142876054916	0.00637355927028471	103
rf_005_009	0.00397977681369907	0.00296006062991565	0.00183192122738722	104
canarito50	0.00397008390308309	0.00478252092032666	0.00519044347759713	105
canarito92	0.00396276643569401	0.00623949418430573	0.00618273414243188	106
mes	0.00394545552587451	0.000950075616105106	0.00125944584382872	107
imc	0.00392551350528867	0.00244413677216241	0.00351118235249218	108
enf_renal_rank	0.0039079690879198	0.00232405541234929	0.00309136707121594	109
enf_otras_rank	0.00388296468761435	0.00213209205768898	0.00312953209678651	110
canarito49	0.00383347592200401	0.00489119291253659	0.00465613311960919	111
canarito60	0.00381509039412842	0.00462499419477673	0.00618273414243188	112
canarito72	0.00378133017152479	0.00468067071710139	0.00507594840088543	113
rf_007_014	0.00374112733636056	0.00130748969574732	0.00183192122738722	114
canarito15	0.00373124913697934	0.00507502374146409	0.00541943363102053	115
canarito9	0.00368592084653915	0.00341616722879896	0.00473246317075032	116
canarito57	0.00365341951884294	0.0047035788207224	0.00553392870773223	117
canarito7	0.00357050276837651	0.00511905258041318	0.00480879322189146	118
canarito59	0.00356588320523916	0.00368111478875377	0.00423631783833295	119
canarito24	0.0035615544082409	0.00360416858374328	0.00496145332417373	120
canarito99	0.00354857372187065	0.00455052051590479	0.00564842378444394	121
oxigeno_supl_rank	0.00354407991943184	0.00845058792054206	0.0083581405999542	122
canarito19	0.00348306034544507	0.00563959380625649	0.005114113426456	123
canarito1	0.00341869053290651	0.0031025138828619	0.00446530799175635	124
canarito28	0.00333875603492163	0.0053143225664154	0.00488512327303259	125
rf_041_011	0.00331148212758066	0.00216655847627091	0.00160293107396382	126
rf_016_015	0.00328647980055582	0.000112991465584507	7.63300511411343e-05	127
rf_023_016	0.00325463687934858	0.00463962082530718	0.00286237691779254	128
rf_032_013	0.00323057224853942	0.00107513181766687	0.00080146553698191	129
enf_coronaria_rank	0.00321454848218035	0.00316554840465911	0.00366384245477444	130
canarito69	0.00319025570644885	0.00223611689233731	0.00297687199450424	131
canarito21	0.00313137135750376	0.00257920223616456	0.00316769712235707	132
canarito33	0.00311079146122151	0.0037900250967361	0.00469429814517976	133
canarito102	0.00308271798730416	0.00417502422703247	0.00446530799175635	134
durac_fdiag_finter_rank	0.00308100889664281	0.00338062838924127	0.00408365773605068	135
rf_038_005	0.00299200332439794	0.00235259372609302	0.00164109609953439	136
canarito43	0.00292397408943427	0.0029711423133318	0.00415998778719182	137
canarito88	0.0028806634537375	0.00338295196802208	0.00354934737806274	138
enf_hepatica_rank	0.00287055357960521	0.00227877541559515	0.00312953209678651	139
uti_rank	0.00286621265433314	0.00189389544318497	0.00282421189222197	140
canarito13	0.00283839814830219	0.00435486326677243	0.00530493855430883	141
corticoides_rank	0.00272950810424156	0.00271885527878522	0.00377833753148615	142
canarito16	0.00272728895398158	0.00344973996323443	0.00423631783833295	143
canarito23	0.00270256597698522	0.00316018629978033	0.00408365773605068	144
canarito31	0.00269123189820002	0.00257184423669201	0.00393099763376841	145
canarito48	0.00268401041451083	0.00375129878372269	0.00427448286390352	146
canarito3	0.0026759683425209	0.00517860173403918	0.00442714296618579	147
canarito98	0.00264333345711062	0.00196184522778773	0.00312953209678651	148
foto_mes_rank	0.00260232340312499	0.00216414552907546	0.00240439661094573	149
rf_021_004	0.00259488735120074	0.000305371872846501	0.000190825127852836	150
canarito42	0.00258575619946197	0.00352683511560266	0.00465613311960919	151
canarito68	0.00258114441790303	0.00332882449821795	0.00393099763376841	152
hipertension_rank	0.00256677750582134	0.00257872560461978	0.00282421189222197	153
rf_020_004	0.00255961283094562	0.00101772750599238	0.000725135485840776	154
canarito52	0.00253523213049784	0.00309533462021864	0.00377833753148615	155
canarito93	0.00246339187786527	0.0039491902432212	0.00515227845202656	156
progr_imagerad_perc_rank	0.00237093860250753	0.00391585582455812	0.00366384245477444	157
canarito51	0.00232294627274915	0.0052572757283995	0.00477062819632089	158
peso_rank	0.00231887395769344	0.000713130159406143	0.00122128081825815	159
frecuencia_respiratoria_rank	0.00223468218961543	0.00149924452410679	0.00240439661094573	160
canarito65	0.00219662021697062	0.00385422140792371	0.00461796809403862	161
cancer_rank	0.00215336585718429	0.00233900972706678	0.00309136707121594	162
vni_rank	0.00213826081567294	0.00235700256788224	0.00274788184108083	163
altura	0.00213748937569576	0.00448087273142375	0.00393099763376841	164
canarito2	0.00209278768146069	0.00286142768961766	0.00328219219906877	165
canarito18	0.00206911524838545	0.00308133356859072	0.00312953209678651	166
rf_038_007	0.00206297054042457	0.000774943312869853	0.000648805434699641	167
rf_036_020	0.00202433993745558	0.00140856537271231	0.000992290664834746	168
canarito26	0.00189349604143091	0.00300677052130413	0.00358751240363331	169
canarito17	0.0018579723271683	0.00300450652146643	0.00366384245477444	170
canarito47	0.00185389369165117	0.00306757083273519	0.00396916265933898	171
rf_046_012	0.00178167375889244	0.0049020660696519	0.00316769712235707	172
canarito63	0.00173457727922719	0.00237404214560814	0.00312953209678651	173
rf_008_009	0.00169146509233227	0.00252504497688888	0.00209907640638119	174
rf_010_014	0.0016211586676823	0.00303515988769012	0.00228990153423403	175
obesidad_rank	0.00161165287525969	0.00129360780200559	0.00156476604839325	176
igg_rank	0.00160457967107432	0.00237964256625931	0.0030150370200748	177
inotropicos_rank	0.00159572245492262	0.00177303955711159	0.00248072666208686	178
rf_043_018	0.00159024239503181	0.00449743567760487	0.00305320204564537	179
altura_rank	0.00157653889093618	0.000963272352001214	0.00175559117624609	180
canarito87	0.00157188291129026	0.00290700558108728	0.00339668727578047	181
rf_026_014	0.00140473606925978	0.000313683135408609	0.000190825127852836	182
fini_sintomas_rank	0.00137123305086409	0.00132381432615605	0.00213724143195176	183
rf_043_016	0.00135661749789884	0.00518149131277941	0.00370200748034501	184
metodo_diag	0.00128700599495358	0.000703299633795047	0.00103045569040531	185
rf_029_004	0.0012777731250881	0.000307278399025622	0.000228990153423403	186
canarito71	0.00124761303946083	0.00265191833621512	0.00339668727578047	187
rf_020_017	0.00123379523821844	5.21911541534552e-05	7.63300511411343e-05	188
vni	0.00122159072486484	0.000250946508326887	0.000152660102282269	189
rf_049_009	0.00121419604276656	0.00173166198113034	0.00156476604839325	190
rf_006_001	0.00116514562659386	0.000125473254163444	7.63300511411343e-05	191
rf_025_013	0.00116298061846631	0.00276580348594609	0.00190825127852836	192
rf_026_001	0.00115324661593108	0.00301135809992265	0.00183192122738722	193
canarito20	0.00112647145332877	0.00136203421815313	0.00183192122738722	194
metodo_diag_rank	0.00102796385038576	0.00125538791000851	0.00190825127852836	195
rf_011_010	0.000881703594087879	0.00275260675004998	0.00183192122738722	196
foto_mes	0.000874366961068947	0.00184125744695828	0.00148843599725212	197
rf_006_008	0.000864196720608489	0.00141473179332291	0.000915960613693611	198
rf_017_012	0.000848096935958282	0.00295708168276078	0.00198458132966949	199
hipertension	0.000841736848834099	0.000144806621198599	0.000228990153423403	200
rf_006_009	0.000684464102562062	0.00233626909568429	0.00164109609953439	201
frecuencia_cardiaca_rank	0.000628378580953462	0.00121320601829544	0.00160293107396382	202
rf_001_008	0.000626454197989472	0.00380489004303894	0.00259522173879857	203
rf_014_015	0.000608996294441513	0.000132324832619662	0.000228990153423403	204
rf_021_011	0.000604508840309908	0.000762044471689233	0.00137394092054042	205
sexo	0.000560784488088991	0.000600377009594027	0.000686970460270208	206
rf_012_014	0.000510721224720954	0.000586882378982432	0.00053431035798794	207
rf_029_011	0.000506495200131346	4.77823123642363e-05	7.63300511411343e-05	208
rf_006_011	0.000497266064075661	0.00145313042214928	0.00114495076711701	209
rf_011_008	0.000467738459508206	0.000250946508326887	0.000152660102282269	210
rf_004_011	0.000412264988838809	0.000432423969002029	0.00053431035798794	211
rf_022_015	0.000393319517135193	0.000614020587563366	0.000457980306846806	212
rf_019_014	0.000309499602825707	0.000517204805029845	0.00053431035798794	213
rf_019_006	0.000290927208878909	0.00589158294608758	0.00366384245477444	214
rf_030_016	0.000284491453171385	0.00273926106679613	0.00167926112510495	215
rf_043_004	0.000257767807641701	0.000133605779896259	0.000152660102282269	216
rf_032_003	0.000257697734562131	0.000251155034627729	0.00026715517899397	217
rf_034_010	0.000245074261145277	0.000905123303538003	0.000839630562552477	218
rf_020_015	0.00021142695055831	5.71362064305519e-05	7.63300511411343e-05	219
rf_010_017	0.000174723439296502	0.000296554189268063	0.00026715517899397	220
rf_044_011	0.000124799638489422	0.00225851857494198	0.00137394092054042	221
rf_016_005	0.000123571037448583	0.00407788076031192	0.00248072666208686	222
rf_018_009	8.24634825136e-05	7.73930470837195e-05	0.000114495076711701	223
rf_002_012	8.15902590127618e-05	0.000307874188456598	0.000381650255705671	224
rf_008_010	6.12864749072988e-05	0.000205279248442614	0.00026715517899397	225
rf_038_010	5.92783131709777e-05	0.000158271462338646	0.000228990153423403	226
rf_050_013	5.79050472875792e-05	0.00028031892727398	0.000190825127852836	227
rf_009_005	4.48157054892506e-05	0.000634932796590607	0.000457980306846806	228
rf_011_013	4.48042890314281e-05	4.00668392331034e-05	3.81650255705671e-05	229
enf_otras	4.44593603213005e-05	2.82106295566907e-05	3.81650255705671e-05	230
rf_048_011	3.90289521138228e-05	0.000205428195800358	0.000228990153423403	231
rf_027_016	3.85275118259954e-05	0.000160863146363389	0.000190825127852836	232
rf_035_010	3.64089487074359e-05	0.000217195037062124	0.000343485230135104	233
rf_047_012	3.51556449030254e-05	0.000101492729566679	0.000152660102282269	234
rf_031_011	2.92874944475808e-05	1.56692620346561e-05	3.81650255705671e-05	235
rf_025_009	2.49889172552047e-05	0.00069010289789894	0.000419815281276239	236
rf_003_011	2.11323890631247e-05	0.000283834084916736	0.000228990153423403	237
rf_042_002	1.33784081099913e-05	0.000166791251201596	0.000152660102282269	238
rf_034_009	1.24650288759517e-05	0.000278233664265566	0.000190825127852836	239
rf_031_007	1.16873687372956e-05	0.00011022104473047	0.000114495076711701	240
rf_047_001	1.16272103776045e-05	3.51515764275554e-05	3.81650255705671e-05	241
rf_001_002	1.06618597864468e-05	0.000313683135408609	0.000190825127852836	242
rf_032_007	7.64022962234453e-06	4.65907335022853e-05	3.81650255705671e-05	243
rf_013_013	1.75597403547586e-06	0.000188209881245165	0.000114495076711701	244
rf_029_014	1.63952315431806e-06	4.08115760218228e-05	3.81650255705671e-05	245
rf_039_007	8.24227572658874e-07	4.50714704532977e-05	3.81650255705671e-05	246
rf_019_011	2.79747648659954e-07	5.43955750480646e-05	3.81650255705671e-05	247
rf_024_001	2.46562565631125e-07	0.000188209881245165	0.000114495076711701	248
rf_015_002	2.22582117045419e-07	5.43955750480646e-05	3.81650255705671e-05	249
rf_023_012	1.67179767879032e-07	3.60452605740187e-05	3.81650255705671e-05	250
