Feature	Gain	Cover	Frequency	pos
finternacion_rank	0.00314793533360876	0.00558894433577311	0.00526214464480524	132
canarito86	0.00313830761644751	0.00360494717798685	0.00429955720977989	133
canarito38	0.00308549510333799	0.00293752083742705	0.00385034974010139	134
peso	0.00306195178461328	0.00283577610384863	0.00285567605724187	135
mes_rank	0.00304695998416102	0.00395283067880837	0.00458833344028749	136
enf_otras	0.00302072884741625	0.00419997532577049	0.00324071103125201	137
canarito35	0.00299937165161781	0.00359770484400993	0.00455624719245332	138
rf_042_004	0.00297563211788289	0.0017792000469947	0.0011871911698646	139
canarito80	0.00296725504914345	0.0082713992234508	0.00712314701918758	140
canarito91	0.00295121519996499	0.004320027070235	0.00449207469678496	141
canarito34	0.00291062244818313	0.00352236445305567	0.00385034974010139	142
imc_rank	0.00290773916943411	0.00269538044206704	0.0026631585702368	143
igg_rank	0.00290404434014273	0.00354331189820417	0.00481293717512674	144
canarito56	0.0028870940392213	0.00241529323430716	0.00410703972277482	145
canarito78	0.00287993345771778	0.00311608963454529	0.00372200474876468	146
plasma_conv_rank	0.00283955011246294	0.00306785770201849	0.00458833344028749	147
canarito53	0.00280320682817245	0.00274776162843477	0.00301610729641276	148
canarito79	0.00278909484644177	0.00298484747820674	0.00388243598793557	149
canarito85	0.00273424282804178	0.00396922651822833	0.00410703972277482	150
canarito30	0.0027082141115126	0.00255920947510531	0.00372200474876468	151
fdiag_covid_rank	0.00268960547085472	0.00131478538072522	0.00218186485272412	152
canarito18	0.00262890239951767	0.00494855101266186	0.00471667843162421	153
obesidad_rank	0.00262466541049947	0.00429900418410757	0.00468459218379003	154
oxigeno_supl_rank	0.00249854983326454	0.00271114760666261	0.00311236603991529	155
otra_medicacion_rank	0.002489558476107	0.00251726429082236	0.00333696977475454	156
rf_010_014	0.00248001881828198	0.000114544553002895	0.000160431239170891	157
hipertension_rank	0.00246783920688027	0.00257590707844097	0.00314445228774947	158
progr_image_rad_rank	0.00246013437981096	0.0039596455139047	0.00314445228774947	159
enf_pulmonr_rank	0.00245416614970514	0.00552577508941894	0.00535840338830777	160
diabetes	0.0024532638641024	0.00173265296299726	0.0011871911698646	161
canarito2	0.00245111850914021	0.0036634390836476	0.00410703972277482	162
rf_019_016	0.00239685274377641	0.00367523302335306	0.00250272733106591	163
canarito27	0.00237379972205377	0.00248945171659158	0.00372200474876468	164
canarito75	0.00237104881900501	0.00312893974795571	0.00346531476609125	165
canarito51	0.00235704610990465	0.00645181310573762	0.00628890457549894	166
canarito87	0.00232887832719968	0.00423108215608105	0.00455624719245332	167
canarito40	0.00232402064938838	0.00247999644723283	0.00352948726175961	168
canarito41	0.00229527575419066	0.00553842402688556	0.0051658859013027	169
progr_imagerad_perc_rank	0.00227298625495472	0.00343349497988065	0.00333696977475454	170
canarito55	0.00225058358581055	0.00245507577719422	0.00263107232240262	171
cancer_rank	0.00224839726632239	0.00475584960549146	0.00426747096194571	172
durac_fdiag_finter_rank	0.00216012807698024	0.00216193728008012	0.0026631585702368	173
canarito24	0.00213333366759814	0.00219186220172083	0.00288776230507605	174
canarito98	0.00196643763694768	0.00196903469696591	0.00301610729641276	175
altura	0.00194836201899586	0.00145998411816512	0.00205351986138741	176
canarito64	0.00190649361773681	0.00232300377008748	0.00330488352692036	177
rf_039_008	0.00180477275953739	0.0000461698791028136	0.0000320862478341783	178
rf_023_007	0.00177511857490187	0.00159469655953427	0.00141179490470384	179
antibioticos	0.00172003947010648	0.000340590872858664	0.000641724956683566	180
rf_041_012	0.00171293662977593	0.000639462884371159	0.000802156195854457	181
rf_040_010	0.0016869869703746	0.000552756052592019	0.000834242443688635	182
canarito45	0.00165557099723463	0.00203293320611637	0.00282358980940769	183
rf_020_009	0.001621760326889	0.00018503157431291	0.000288776230507605	184
rf_037_006	0.00159497215571177	0.00412855786572039	0.00259898607456844	185
canarito81	0.00152733509282366	0.00282878523980147	0.00304819354424694	186
canarito66	0.00152552748355665	0.00176541949484419	0.00269524481807098	187
canarito5	0.00149279049650802	0.00163181352116595	0.00234229609189501	188
rf_025_005	0.00144169475072056	0.000201402266739888	0.000128344991336713	189
canarito71	0.00129931116121544	0.00121718990098774	0.00182891612654816	190
hipertension	0.0012976677729996	0.000353290104311236	0.000545466213181031	191
rf_024_013	0.00128927501512406	0.000323717240572179	0.000481293717512674	192
rf_017_014	0.00120125027813236	0.000473693906677397	0.000352948726175961	193
ldh_rank	0.00113578803124741	0.000951486773209782	0.00179682987871398	194
rf_025_012	0.000966343828296226	0.000784108387965595	0.00109093242636206	195
rf_005_012	0.000950555749014259	0.0000160186345253226	0.0000320862478341783	196
rf_020_010	0.000942105094030114	0.000132449212001372	0.000128344991336713	197
obesidad	0.00087060029221371	0.000286826601877283	0.000481293717512674	198
durac_fdiag_finis	0.000869439446303719	0.00106331545097134	0.0014759674003722	199
foto_mes	0.000748514670132387	0.000582127740387273	0.000481293717512674	200
durac_fdiag_finter	0.000723712312388727	0.000595782557572909	0.00112301867419624	201
metodo_diag	0.000718444205401496	0.000470802002485227	0.000705897452351922	202
rf_006_012	0.000712535506392445	0.000463358492564512	0.000609638708849387	203
rf_013_012	0.000691714708749507	0.0000150881957852332	0.0000320862478341783	204
rf_032_013	0.000682872902714703	0.00082361431392993	0.000705897452351922	205
rf_038_014	0.000663555257843399	0.0000575111729347139	0.0000962587435025348	206
rf_035_016	0.000567217862629473	0.00393998056539795	0.00243855483539755	207
rf_049_012	0.000565428015820042	0.00795276167545965	0.00490919591862928	208
rf_031_006	0.000530532846868518	0.00317070890328783	0.00195726111788487	209
rf_011_010	0.000520217176619221	0.000728055740623453	0.000802156195854457	210
rf_002_013	0.000520009709788362	0.0000191871556402216	0.0000320862478341783	211
otra_medicacion	0.000516558339858952	0.000750512005350475	0.0007379837001861	212
rf_044_008	0.000490544609705267	0.000583108473113313	0.000481293717512674	213
rf_029_006	0.000384936038738472	0.00127427357504187	0.00109093242636206	214
rf_004_006	0.000332390236225798	0.00369049724808912	0.00227812359622666	215
rf_021_011	0.000327803410160798	0.00103957668960257	0.000641724956683566	216
rf_004_009	0.000322291997653858	0.000710930638407214	0.000609638708849387	217
rf_029_012	0.000287717833627139	0.000145802265271304	0.000288776230507605	218
rf_030_014	0.000255962824679914	0.000026328901645232	0.0000320862478341783	219
rf_027_011	0.000236646579720888	0.00200114740699548	0.00125136366553295	220
rf_045_013	0.000222651367950135	0.002641264113184	0.00189308862221652	221
rf_001_011	0.000161709377614953	0.0000223053827691698	0.0000320862478341783	222
rf_049_016	0.000155153078831605	0.000396593226214855	0.000417121221844318	223
rf_050_010	0.000153605785972482	0.000280766176570215	0.000449207469678496	224
rf_017_015	0.00014851759686913	0.000616755149714383	0.000513379965346852	225
rf_047_010	0.000127273800583045	0.000190312442837742	0.000320862478341783	226
rf_002_012	0.000120263234292666	0.0000235627324179392	0.0000320862478341783	227
rf_028_015	0.000117949369818501	0.000258661969744848	0.000481293717512674	228
rf_031_010	0.0000945487888712828	0.000198108010660112	0.00019251748700507	229
rf_018_010	0.0000945026270157228	0.000312074182824574	0.000385034974010139	230
rf_022_013	0.00008314019074641	0.0000876121235262542	0.000128344991336713	231
rf_036_009	0.0000807820353849408	0.00036520977898157	0.000320862478341783	232
rf_035_007	0.0000705705258457199	0.000272693991825115	0.000224603734839248	233
rf_042_012	0.0000656854538488451	0.000144067122756002	0.000160431239170891	234
rf_005_007	0.0000614991647642953	0.000200371240027897	0.00019251748700507	235
rf_043_015	0.000047948082315941	0.0000242165542352993	0.0000320862478341783	236
rf_039_011	0.0000434318211853714	0.000180127910682709	0.000160431239170891	237
rf_023_012	0.0000396722517552976	0.00122667031733946	0.000770069948020279	238
rf_013_007	0.0000368773648211721	0.000016823338300535	0.0000320862478341783	239
rf_004_010	0.000029896982394688	0.000211435916937068	0.000224603734839248	240
rf_003_001	0.0000200352393132743	0.0000656336516657645	0.0000641724956683566	241
rf_048_011	0.0000159148428370086	0.000183698783685214	0.000224603734839248	242
rf_023_004	0.0000144150119079291	0.000041341656451539	0.0000641724956683566	243
rf_023_010	0.0000137412847565768	0.000159331347492063	0.000160431239170891	244
rf_044_015	0.00000832207450664029	0.000155936503440385	0.0000962587435025348	245
rf_010_007	0.00000551558832174851	0.0000277622802448291	0.0000320862478341783	246
rf_009_013	0.00000547659249420431	0.0000282149261183861	0.0000320862478341783	247
rf_041_006	0.00000503302982183072	0.0000902274107956946	0.0000641724956683566	248
rf_012_015	0.00000432856416530907	0.000571767179281413	0.000352948726175961	249
rf_034_010	0.00000423778668455523	0.000129758483753006	0.000160431239170891	250
rf_012_008	0.00000252691696601329	0.0000178292180195506	0.0000320862478341783	251
rf_021_005	0.00000222112472758183	0.0000263791956311827	0.0000320862478341783	252
rf_046_011	0.00000139112491030167	0.0000424481241424561	0.0000641724956683566	253
rf_030_006	0.00000124760305413441	0.000935619020642311	0.000577552461015209	254
rf_026_014	0.000000650539400266933	0.0000450382644189211	0.0000320862478341783	255
rf_026_009	0.000000632737526279398	0.000032414473945276	0.0000320862478341783	256
rf_034_002	0.000000409962999263473	0.0000346274093271102	0.0000320862478341783	257
rf_041_005	0.000000265358159528135	0.000415830675841027	0.000256689982673426	258
rf_044_014	0.0000000922192904197611	0.0000451891463767735	0.0000320862478341783	259
rf_041_003	0.0000000373262563180321	0.0000519788344801284	0.0000320862478341783	260
